Record Date,Record Type,Location,Property Type,Price,Price/sqft,Built-up Area,Plot Area,Beds,Has Maid Room,Has Study Room,Floor Level,Views,Has Balcony,Developer,Comments,URL
2023-04-13,Off-plan Transaction,Jumeirah Village Triangle,Apartment,949846.0,1087,874,0,1 Bed,False,False,11,,True,,Unit-1113,nan
2023-04-13,Off-plan Transaction,"Cloud Tower, Jumeirah Village Triangle",Apartment,1071969.0,1153,930,0,2 Bed,False,False,7,,True,,Unit-708-A,nan
2023-04-13,Off-plan Transaction,"Tranquil Wellness Tower, Jumeirah Village Triangle",Apartment,883245.0,1510,585,0,1 Bed,False,False,17,,True,,"Hotel Apartment, Unit-1704",nan
2023-12-04,Secondary Transaction,"Al Jawhara Residences, Jumeirah Village Triangle",Apartment,500000.0,1275,392,0,Studio,False,False,23,,False,Tiger Group,Unit-2311,nan
2023-12-04,Off-plan Transaction,"Seslia Tower, Jumeirah Village Triangle",Apartment,1058711.24,1077,983,0,2 Bed,False,False,29,,True,,Unit-2907,nan
2023-12-04,Off-plan Transaction,"Cloud Tower, Jumeirah Village Triangle",Apartment,1024807.0,1218,841,0,1 Bed,False,False,18,,True,Tiger Properties,Unit-1801-B,nan
2023-12-04,Secondary Transaction,"Al Manara, Jumeirah Village Triangle",Apartment,240000.0,564,426,0,Studio,False,False,4,,True,Tiger Group,Unit-404,nan
2023-12-04,Off-plan Transaction,"Cloud Tower, Jumeirah Village Triangle",Apartment,721057.0,1153,626,0,1 Bed,False,False,12,,True,,Unit-1203-A,nan
2023-12-04,Off-plan Transaction,"Seslia Tower, Jumeirah Village Triangle",Apartment,427225.2,1147,372,0,Studio,False,False,9,,True,,Unit-910,nan
2023-12-04,Off-plan Transaction,Jumeirah Village Triangle,Apartment,232744.59,465,501,0,Studio,False,False,,,True,,Unit-123,nan
2023-12-04,Off-plan Transaction,"Park Inn Residence, The Community, Jumeirah Village Triangle",Apartment,453888.0,1384,328,0,Studio,False,False,23,,True,Aqua Properties Development LLC,"Hotel Rooms, Unit-2311",nan
2023-12-04,Off-plan Transaction,"Seslia Tower, Jumeirah Village Triangle",Apartment,427225.2,1147,372,0,Studio,False,False,9,,True,,Unit-910,nan
2023-12-04,Off-plan Transaction,"The One at Jumeirah Village Triangle, Jumeirah Village Triangle",Apartment,1215000.0,3832,317,0,Studio,False,False,16,,False,The First Group,"Hotel Rooms, Unit-1611",nan
2023-12-04,Off-plan Transaction,"Cloud Tower, Jumeirah Village Triangle",Apartment,721057.0,1153,626,0,1 Bed,False,False,12,,True,,Unit-1203-A,nan
2023-12-04,Off-plan Transaction,"Cloud Tower, Jumeirah Village Triangle",Apartment,1024807.0,1218,841,0,1 Bed,False,False,18,,True,Tiger Properties,Unit-1801-B,nan
2023-12-04,Off-plan Transaction,"Terhab Residences, Jumeirah Village Triangle",Apartment,690000.0,1878,367,0,Studio,False,False,4,,True,Naseria Contracting,"Hotel Rooms, Unit-402",nan
2023-12-04,Off-plan Transaction,"Seslia Tower, Jumeirah Village Triangle",Apartment,462313.0,1181,391,0,Studio,False,False,14,,True,,Unit-1411,nan
2023-12-04,Secondary Transaction,"Al Jawhara Residences, Jumeirah Village Triangle",Apartment,500000.0,1275,392,0,Studio,False,False,23,,False,Tiger Group,Unit-2311,nan
2023-11-04,Secondary Transaction,"Zazen One, Jumeirah Village Triangle",Apartment,2400000.0,942,2549,0,3 Bed,False,False,G,,True,,Unit-G03,nan
2023-11-04,Secondary Transaction,"The Imperial Residence, Jumeirah Village Triangle",Apartment,1500000.0,904,1659,0,2 Bed,False,False,1,,True,Tameer Holding,Unit-D-103,nan
2023-11-04,Off-plan Transaction,"Park Inn Residence, The Community, Jumeirah Village Triangle",Apartment,645888.0,1269,509,0,1 Bed,False,False,23,,True,Aqua Properties Development LLC,"Hotel Rooms, Unit-2312",nan
2023-10-04,Off-plan Transaction,Jumeirah Village Triangle,Apartment,960046.0,1098,874,0,1 Bed,False,False,12,,True,,Unit-1213,nan
2023-10-04,Off-plan Transaction,Jumeirah Village Triangle,Apartment,893764.0,1087,822,0,1 Bed,False,False,8,,True,,Unit-801,nan
2023-10-04,Off-plan Transaction,Jumeirah Village Triangle,Apartment,867222.0,999,868,0,1 Bed,False,False,4,,True,,Unit-403,nan
2023-07-04,Off-plan Transaction,Jumeirah Village Triangle,Apartment,462185.71,465,994,0,1 Bed,False,False,,,True,,Unit-121,nan
2023-07-04,Off-plan Transaction,Jumeirah Village Triangle,Apartment,464488.13,465,999,0,1 Bed,False,False,,,True,,Unit-120,nan
2023-07-04,Off-plan Transaction,"Park Inn Residence, The Community, Jumeirah Village Triangle",Apartment,497888.0,759,656,0,1 Bed,False,False,16,,True,Aqua Properties Development LLC,"Hotel Rooms, Unit-1610",nan
2023-07-04,Off-plan Transaction,Jumeirah Village Triangle,Apartment,232944.8,465,501,0,Studio,False,False,,,True,,Unit-122,nan
2023-07-04,Off-plan Transaction,Jumeirah Village Triangle,Apartment,384654.23,465,827,0,1 Bed,False,False,,,True,,Unit-117,nan
2023-07-04,Off-plan Transaction,Jumeirah Village Triangle,Apartment,1721986.0,1244,1384,0,2 Bed,False,False,15,,True,,Unit-1511,nan
2023-07-04,Off-plan Transaction,"Park Inn Residence, The Community, Jumeirah Village Triangle",Apartment,465888.0,1016,459,0,Studio,False,False,27,,True,Aqua Properties Development LLC,"Hotel Rooms, Unit-2701",nan
2023-07-04,Off-plan Transaction,"Park Inn Residence, The Community, Jumeirah Village Triangle",Apartment,509888.0,1134,450,0,Studio,False,False,26,,True,Aqua Properties Development LLC,"Hotel Rooms, Unit-2610",nan
2023-07-04,Off-plan Transaction,Jumeirah Village Triangle,Apartment,175033.94,465,376,0,Studio,False,False,,,True,,Unit-119,nan
2023-07-04,Secondary Transaction,"Edmonton Elm, Jumeirah Village Triangle",Apartment,1150000.0,580,1982,0,3 Bed,False,False,3,,True,Pacific Ventures,Unit-309,nan
2023-07-04,Secondary Transaction,"Al Jawhara Residences, Jumeirah Village Triangle",Apartment,420000.0,717,586,0,Studio,False,False,26,,True,Tiger Group,Unit-2601,nan
2023-07-04,Off-plan Transaction,"Park Inn Residence, The Community, Jumeirah Village Triangle",Apartment,429888.0,1319,326,0,Studio,False,False,14,,True,Aqua Properties Development LLC,"Hotel Rooms, Unit-1416",nan
2023-07-04,Off-plan Transaction,"Tranquil Wellness Tower, Jumeirah Village Triangle",Apartment,1119585.0,1527,733,0,2 Bed,False,False,15,,True,,"Hotel Apartment, Unit-1510",nan
2023-07-04,Off-plan Transaction,"Park Inn Residence, The Community, Jumeirah Village Triangle",Apartment,939888.0,2090,450,0,Studio,False,False,14,,True,Aqua Properties Development LLC,"Hotel Rooms, Unit-1411",nan
2023-07-04,Off-plan Transaction,Jumeirah Village Triangle,Apartment,378497.76,465,814,0,1 Bed,False,False,,,True,,Unit-118,nan
2023-07-04,Secondary Transaction,"Taraf 2 Residence, Jumeirah Village Triangle",Apartment,950000.0,1027,925,0,1 Bed,False,False,3,,True,,Unit-309,nan
2023-07-04,Off-plan Transaction,Jumeirah Village Triangle,Apartment,246008.53,465,529,0,Studio,False,False,,,True,,Unit-101,nan
2023-06-04,Secondary Transaction,"Taraf 2 Residence, Jumeirah Village Triangle",Apartment,1390000.0,908,1531,0,2 Bed,False,False,2,,True,,Unit-207,nan
2023-06-04,Secondary Transaction,"Al Jawhara Residences, Jumeirah Village Triangle",Apartment,320000.0,866,370,0,Studio,False,False,24,,False,Tiger Group,Unit-2416,nan
2023-06-04,Off-plan Transaction,Jumeirah Village Triangle,Apartment,342710.15,465,737,0,1 Bed,False,False,,,True,,Unit-102,nan
2023-06-04,Secondary Transaction,"Taraf 2 Residence, Jumeirah Village Triangle",Apartment,1390000.0,908,1531,0,2 Bed,False,False,5,,True,,Unit-506,nan
2023-06-04,Off-plan Transaction,"The One at Jumeirah Village Triangle, Jumeirah Village Triangle",Apartment,1215000.0,3966,306,0,Studio,False,False,19,,False,The First Group,"Hotel Rooms, Unit-1919",nan
2023-06-04,Secondary Transaction,"Taraf 2 Residence, Jumeirah Village Triangle",Apartment,1390000.0,908,1531,0,2 Bed,False,False,4,,True,,Unit-406,nan
2023-06-04,Off-plan Transaction,Jumeirah Village Triangle,Apartment,232894.75,465,501,0,Studio,False,False,,,True,,Unit-103,nan
2023-06-04,Secondary Transaction,"Taraf 2 Residence, Jumeirah Village Triangle",Apartment,1390000.0,908,1531,0,2 Bed,False,False,3,,True,,Unit-307,nan
2023-05-04,Secondary Transaction,"Taraf 2 Residence, Jumeirah Village Triangle",Apartment,930000.0,1016,915,0,1 Bed,False,False,5,,True,,Unit-507,nan
2023-05-04,Secondary Transaction,"Taraf 2 Residence, Jumeirah Village Triangle",Apartment,1390000.0,830,1675,0,2 Bed,False,False,1,,True,,Unit-107,nan
2023-05-04,Off-plan Transaction,Jumeirah Village Triangle,Apartment,760433.0,1015,749,0,1 Bed,False,False,7,,True,,Unit-711,nan
2023-05-04,Off-plan Transaction,"Cloud Tower, Jumeirah Village Triangle",Apartment,492985.0,1114,442,0,Studio,False,False,1,,True,,Unit-101-A,nan
2023-05-04,Secondary Transaction,"Green Park, Jumeirah Village Triangle",Apartment,540000.0,617,875,0,1 Bed,False,False,1,,True,Damac Properties,Unit-105,nan
2023-04-04,Off-plan Transaction,"Cloud Tower, Jumeirah Village Triangle",Apartment,639471.6,1164,550,0,1 Bed,False,False,22,,True,,Unit-2206-A,nan
2023-03-04,Secondary Transaction,"Taraf 2 Residence, Jumeirah Village Triangle",Apartment,1150000.0,1162,990,0,1 Bed,False,False,3,,True,,Unit-315,nan
2023-03-04,Secondary Transaction,"La Residence, Jumeirah Village Triangle",Apartment,760000.0,881,863,0,1 Bed,False,False,3,,True,Zarwah Developments,Unit-303,nan
2023-03-31,Off-plan Transaction,Jumeirah Village Triangle,Apartment,1336426.0,1475,906,0,1 Bed,False,False,14,,True,,Unit-1410,nan
2023-03-31,Off-plan Transaction,Jumeirah Village Triangle,Apartment,855984.0,1201,712,0,1 Bed,False,False,6,,True,,Unit-606,nan
2023-03-31,Secondary Transaction,"Al Manara, Jumeirah Village Triangle",Apartment,100000.0,235,426,0,Studio,False,False,16,,True,Tiger Group,Unit-1604,nan
2023-03-31,Off-plan Transaction,"Seslia Tower, Jumeirah Village Triangle",Apartment,401513.0,1078,372,0,Studio,False,False,5,,True,,Unit-510,nan
2023-03-31,Off-plan Transaction,"Cloud Tower, Jumeirah Village Triangle",Apartment,637644.0,1071,596,0,1 Bed,False,False,5,,True,,Unit-509-A,nan
2023-03-30,Off-plan Transaction,"Tranquil Wellness Tower, Jumeirah Village Triangle",Apartment,645390.0,1510,427,0,Studio,False,False,15,,True,,"Hotel Apartment, Unit-1503",nan
2023-03-30,Off-plan Transaction,Jumeirah Village Triangle,Apartment,980446.0,1122,874,0,1 Bed,False,False,14,,True,,Unit-1413,nan
2023-03-30,Off-plan Transaction,"Seslia Tower, Jumeirah Village Triangle",Apartment,645512.5,1115,579,0,1 Bed,False,False,12,,True,,Unit-1213,nan
2023-03-29,Off-plan Transaction,"Tranquil Wellness Tower, Jumeirah Village Triangle",Apartment,678720.0,1546,439,0,1 Bed,False,False,15,,True,,"Hotel Apartment, Unit-1506",nan
2023-03-29,Secondary Transaction,"Al Jawhara Residences, Jumeirah Village Triangle",Apartment,483102.0,1227,394,0,Studio,False,False,24,,False,Tiger Group,Unit-2414,nan
2023-03-29,Off-plan Transaction,Jumeirah Village Triangle,Apartment,852946.0,1021,835,0,1 Bed,False,False,3,,True,,Unit-315,nan
2023-03-29,Secondary Transaction,"Al Manara, Jumeirah Village Triangle",Apartment,340000.0,758,448,0,Studio,False,False,17,,True,Tiger Group,Unit-1701,nan
2023-03-29,Off-plan Transaction,"Tranquil Wellness Tower, Jumeirah Village Triangle",Apartment,678720.0,1546,439,0,1 Bed,False,False,15,,True,,"Hotel Apartment, Unit-1506",nan
2023-03-29,Secondary Transaction,"Plazzo Residence, Jumeirah Village Triangle",Apartment,580000.0,689,842,0,1 Bed,False,False,4,,True,Plazzo Development Real Estate,Unit-401,nan
2023-03-29,Secondary Transaction,"The Imperial Residence A, The Imperial Residence, Jumeirah Village Triangle",Apartment,550000.0,693,794,0,1 Bed,False,False,13,,True,Tameer Holding,Unit-A-1306,nan
2023-03-29,Secondary Transaction,"Al Manara, Jumeirah Village Triangle",Apartment,785000.0,586,1339,0,2 Bed,False,False,16,,True,Tiger Group,Unit-1606,nan
2023-03-29,Off-plan Transaction,"Seslia Tower, Jumeirah Village Triangle",Apartment,399000.0,1207,330,0,Studio,False,False,4,,False,,Unit-407,nan
2023-03-29,Secondary Transaction,"Al Manara, Jumeirah Village Triangle",Apartment,340000.0,758,448,0,Studio,False,False,17,,True,Tiger Group,Unit-1701,nan
2023-03-29,Off-plan Transaction,"Seslia Tower, Jumeirah Village Triangle",Apartment,399000.0,1207,330,0,Studio,False,False,4,,False,,Unit-407,nan
2023-03-29,Secondary Transaction,"Plazzo Residence, Jumeirah Village Triangle",Apartment,580000.0,689,842,0,1 Bed,False,False,4,,True,Plazzo Development Real Estate,Unit-401,nan
2023-03-29,Off-plan Transaction,Jumeirah Village Triangle,Apartment,852946.0,1021,835,0,1 Bed,False,False,3,,True,,Unit-315,nan
2023-03-29,Secondary Transaction,"The Imperial Residence A, The Imperial Residence, Jumeirah Village Triangle",Apartment,550000.0,693,794,0,1 Bed,False,False,13,,True,Tameer Holding,Unit-A-1306,nan
2023-03-29,Secondary Transaction,"Al Jawhara Residences, Jumeirah Village Triangle",Apartment,483102.0,1227,394,0,Studio,False,False,24,,False,Tiger Group,Unit-2414,nan
2023-03-29,Secondary Transaction,"Al Manara, Jumeirah Village Triangle",Apartment,785000.0,586,1339,0,2 Bed,False,False,16,,True,Tiger Group,Unit-1606,nan
2023-03-28,Secondary Transaction,"Taraf 2 Residence, Jumeirah Village Triangle",Apartment,1150000.0,1158,993,0,1 Bed,False,False,1,,True,,Unit-115,nan
2023-03-28,Secondary Transaction,"Green Park, Jumeirah Village Triangle",Apartment,460000.0,595,773,0,1 Bed,False,False,3,,True,Damac Properties,Unit-301,nan
2023-03-28,Off-plan Transaction,"Seslia Tower, Jumeirah Village Triangle",Apartment,639762.0,1107,578,0,1 Bed,False,False,10,,True,,Unit-1004,nan
2023-03-28,Off-plan Transaction,"Seslia Tower, Jumeirah Village Triangle",Apartment,689321.0,1187,581,0,1 Bed,False,False,13,,True,,Unit-1312,nan
2023-03-28,Secondary Transaction,"Al Jawhara Residences, Jumeirah Village Triangle",Apartment,330000.0,742,445,0,Studio,False,False,21,,True,Tiger Group,Unit-2110,nan
2023-03-27,Off-plan Transaction,"Seslia Tower, Jumeirah Village Triangle",Apartment,653136.5,1137,574,0,1 Bed,False,False,13,,True,,Unit-1305,nan
2023-03-27,Off-plan Transaction,"Seslia Tower, Jumeirah Village Triangle",Apartment,1134781.0,1127,1007,0,2 Bed,False,False,34,,True,,Unit-3406,nan
2023-03-27,Off-plan Transaction,"Cloud Tower, Jumeirah Village Triangle",Apartment,798195.0,1076,742,0,1 Bed,False,False,6,,True,Tiger Properties,Unit-606-B,nan
2023-03-27,Off-plan Transaction,"Cloud Tower, Jumeirah Village Triangle",Apartment,912832.0,1075,849,0,1 Bed,False,False,21,,True,Tiger Properties,Unit-2101-B,nan
2023-03-26,Off-plan Transaction,Jumeirah Village Triangle,Apartment,688222.0,981,701,0,1 Bed,False,False,5,,True,,Unit-509,nan
2023-03-24,Off-plan Transaction,"Cloud Tower, Jumeirah Village Triangle",Apartment,905540.0,1075,842,0,1 Bed,False,False,21,,True,Tiger Properties,Unit-2201-B,nan
2023-03-24,Off-plan Transaction,Jumeirah Village Triangle,Apartment,734222.0,1069,687,0,1 Bed,False,False,13,,True,,Unit-1305,nan
2023-03-23,Off-plan Transaction,"Park Inn Residence, The Community, Jumeirah Village Triangle",Apartment,330150.24,412,801,0,1 Bed,False,False,11,,True,Aqua Properties Development LLC,"Hotel Rooms, Unit-1106",nan
2023-06-03,Secondary Transaction,Meadows,Villa,4975000.0,1443,3447,5891,4 Bed,False,False,G+1,,True,Emaar Properties,,nan
2023-02-03,Secondary Transaction,Meadows,Villa,6300000.0,1480,4256,6309,5 Bed,False,False,G+1,,True,Emaar Properties,,nan
2023-02-27,Secondary Transaction,Meadows,Villa,6310000.0,1848,3415,9299,3 Bed,False,False,G+1,,True,Emaar Properties,,nan
2023-02-22,Secondary Transaction,Meadows,Villa,6235000.0,1591,3918,5813,4 Bed,False,False,G+1,,True,Emaar Properties,,nan
2023-02-22,Secondary Transaction,Meadows,Villa,8600000.0,2260,3806,5815,5 Bed,False,False,G+1,,True,Emaar Properties,,nan
2023-02-21,Secondary Transaction,Meadows,Villa,5250000.0,1711,3069,6032,3 Bed,False,False,G+1,,True,Emaar Properties,,nan
2023-02-17,Secondary Transaction,Meadows,Villa,6080000.0,1503,4045,5765,4 Bed,False,False,G+1,,True,Emaar Properties,,nan
2023-02-16,Secondary Transaction,Meadows,Villa,5500000.0,1404,3918,5813,4 Bed,False,False,G+1,,True,Emaar Properties,,nan
2023-02-13,Secondary Transaction,Meadows,Villa,10500000.0,2132,4924,14330,6 Bed,False,False,G+1,,True,Emaar Properties,,nan
2023-09-02,Secondary Transaction,Meadows,Villa,7500000.0,1876,3998,7162,5 Bed,False,False,G+1,,True,Emaar Properties,,nan
2023-09-02,Secondary Transaction,Meadows,Villa,5600000.0,1565,3579,5911,4 Bed,False,False,G+1,,True,Emaar Properties,,nan
2023-08-02,Secondary Transaction,Meadows,Villa,4700000.0,1391,3380,5799,3 Bed,False,False,G+1,,True,Emaar Properties,,nan
2023-07-02,Secondary Transaction,Meadows,Villa,5200000.0,1523,3415,5812,3 Bed,False,False,G+1,,True,Emaar Properties,,nan
2023-06-02,Secondary Transaction,Meadows,Villa,7540000.0,1924,3918,5813,4 Bed,False,False,G+1,,True,Emaar Properties,,nan
2023-03-02,Secondary Transaction,Meadows,Villa,6200000.0,1533,4045,7800,4 Bed,False,False,G+1,,True,Emaar Properties,,nan
2023-02-02,Secondary Transaction,"Meadows 2, Meadows",Villa,6200000.0,1733,3578,5839,4 Bed,False,False,G+1,,True,Emaar Properties,,nan
2023-01-02,Secondary Transaction,"Meadows 2, Meadows",Villa,8000000.0,2001,3998,7656,5 Bed,False,False,G+1,,True,Emaar Properties,,nan
2023-01-30,Secondary Transaction,Meadows,Villa,8500000.0,1726,4924,15648,6 Bed,False,False,G+1,,True,Emaar Properties,,nan
2023-01-30,Secondary Transaction,Meadows,Villa,5250000.0,1340,3918,5813,4 Bed,False,False,G+1,,True,Emaar Properties,,nan
2023-01-23,Secondary Transaction,"Meadows 5, Meadows",Villa,8980000.0,452,19881,7819,5 Bed,False,False,G+1,,True,Emaar Properties,,nan
2023-01-23,Secondary Transaction,"Meadows 2, Meadows",Villa,7800000.0,1991,3918,5813,4 Bed,False,False,G+1,,True,Emaar Properties,,nan
2023-01-18,Secondary Transaction,"Meadows 2, Meadows",Villa,6500000.0,327,19881,5991,5 Bed,False,False,G+1,,True,Emaar Properties,,nan
2023-01-17,Secondary Transaction,"Meadows 2, Meadows",Villa,7800000.0,1991,3918,5813,4 Bed,False,False,G+1,,True,Emaar Properties,,nan
2023-01-16,Secondary Transaction,Meadows,Villa,5150000.0,1741,2958,6265,4 Bed,False,False,G+1,,True,Emaar Properties,,nan
2023-01-13,Secondary Transaction,"Meadows 5, Meadows",Villa,3300000.0,166,19881,8671,5 Bed,False,False,G+1,,True,Emaar Properties,,nan
2023-10-01,Secondary Transaction,Meadows,Villa,4800000.0,1393,3447,6198,4 Bed,False,False,G+1,,True,Emaar Properties,,nan
2023-09-01,Secondary Transaction,Meadows,Villa,5600000.0,1471,3806,6115,5 Bed,False,False,G+1,,True,Emaar Properties,,nan
2023-06-01,Secondary Transaction,Meadows,Villa,6200000.0,1582,3918,5813,4 Bed,False,False,G+1,,True,Emaar Properties,,nan
2023-05-01,Secondary Transaction,"Meadows 8, Meadows",Villa,6250000.0,314,19881,5870,5 Bed,False,False,G+1,,True,Emaar Properties,,nan
2023-05-01,Secondary Transaction,"Meadows 2, Meadows",Villa,5000000.0,1276,3918,5813,4 Bed,False,False,G+1,,True,Emaar Properties,,nan
2023-02-01,Secondary Transaction,"Meadows 5, Meadows",Villa,9100000.0,458,19881,6248,5 Bed,False,False,G+1,,True,Emaar Properties,,nan
2022-12-29,Secondary Transaction,"Meadows 5, Meadows",Villa,12000000.0,604,19881,10078,5 Bed,False,False,G+1,,True,Emaar Properties,,nan
2022-12-20,Secondary Transaction,"Meadows 5, Meadows",Villa,6200000.0,1562,3970,6687,4 Bed,False,False,G+1,,True,Emaar Properties,,nan
2022-12-14,Secondary Transaction,"Meadows 6, Meadows",Villa,6400000.0,322,19881,6233,4 Bed,False,False,G+1,,True,Emaar Properties,,nan
2022-11-28,Secondary Transaction,"Meadows 1, Meadows",Villa,6500000.0,1659,3918,5813,4 Bed,False,False,G+1,,True,Emaar Properties,Land Transfer,nan
2022-11-25,Secondary Transaction,"Meadows 9, Meadows",Villa,6100000.0,1704,3579,5812,4 Bed,False,False,G+1,,True,Emaar Properties,Land Transfer,nan
2022-11-24,Secondary Transaction,"Meadows 9, Meadows",Villa,5000000.0,1451,3447,8322,4 Bed,False,False,G+1,,True,Emaar Properties,Land Transfer,nan
2022-11-23,Secondary Transaction,"Meadows 7, Meadows",Villa,4750000.0,1538,3089,5494,3 Bed,False,False,G+1,,True,Emaar Properties,Land Transfer,nan
2022-11-22,Secondary Transaction,"Meadows 9, Meadows",Villa,5750000.0,1511,3806,6103,5 Bed,False,False,G+1,,True,Emaar Properties,Land Transfer,nan
2022-11-18,Secondary Transaction,"Meadows 1, Meadows",Villa,5175000.0,1515,3415,5899,3 Bed,False,False,G+1,,True,Emaar Properties,Land Transfer,nan
2022-11-17,Secondary Transaction,"Meadows 5, Meadows",Villa,11400000.0,1776,6419,8614,5 Bed,False,False,G+1,,True,Emaar Properties,Land Transfer,nan
2022-11-15,Secondary Transaction,"Meadows 5, Meadows",Villa,11000000.0,2091,5260,9334,4 Bed,False,False,G+1,,True,Emaar Properties,Land Transfer,nan
2022-11-11,Secondary Transaction,"Meadows 9, Meadows",Villa,6600000.0,1632,4045,6263,4 Bed,False,False,G+1,,True,Emaar Properties,Land Transfer,nan
2022-09-11,Secondary Transaction,"Meadows 9, Meadows",Villa,6200000.0,1513,4099,6162,4 Bed,False,False,G+1,,True,Emaar Properties,Land Transfer,nan
2022-03-11,Secondary Transaction,"Meadows 5, Meadows",Villa,9300000.0,2326,3998,7232,5 Bed,False,False,G+1,,True,Emaar Properties,Land Transfer,nan
2022-02-11,Secondary Transaction,"Meadows 7, Meadows",Villa,6000000.0,1439,4169,6575,4 Bed,False,False,G+1,,True,Emaar Properties,Land Transfer,nan
2022-01-11,Secondary Transaction,"Meadows 6, Meadows",Villa,5000000.0,1619,3089,5598,3 Bed,False,False,G+1,,True,Emaar Properties,Land Transfer,nan
2022-01-11,Secondary Transaction,"Meadows 9, Meadows",Villa,4650000.0,1349,3447,5674,4 Bed,False,False,G+1,,True,Emaar Properties,Land Transfer,nan
2022-10-31,Secondary Transaction,"Meadows 9, Meadows",Villa,5700000.0,1391,4099,10261,4 Bed,False,False,G+1,,True,Emaar Properties,,nan
2022-10-24,Secondary Transaction,"Meadows 2, Meadows",Villa,9500000.0,1927,4931,11565,5 Bed,False,False,G+1,,True,Emaar Properties,,nan
2022-10-24,Secondary Transaction,"Meadows 9, Meadows",Villa,6800000.0,1900,3579,6200,4 Bed,False,False,G+1,,True,Emaar Properties,,nan
2022-10-24,Secondary Transaction,"Meadows 5, Meadows",Villa,12150000.0,1895,6413,8935,5 Bed,False,False,G+1,,True,Emaar Properties,,nan
2022-10-21,Secondary Transaction,"Meadows 3, Meadows",Villa,6600000.0,1686,3914,5978,5 Bed,False,False,G+1,,True,Emaar Properties,,nan
2022-10-20,Secondary Transaction,"Meadows 2, Meadows",Villa,5500000.0,1445,3805,5942,5 Bed,False,False,G+1,,True,Emaar Properties,,nan
2022-10-18,Secondary Transaction,"Meadows 9, Meadows",Villa,5375000.0,1412,3806,6115,5 Bed,False,False,G+1,,True,Emaar Properties,,nan
2022-10-13,Secondary Transaction,"Meadows 1, Meadows",Villa,5500000.0,1404,3918,5813,4 Bed,False,False,G+1,,True,Emaar Properties,,nan
2022-12-10,Secondary Transaction,"Meadows 9, Meadows",Villa,6000000.0,1676,3579,6050,4 Bed,False,False,G+1,,True,Emaar Properties,,nan
2022-11-10,Secondary Transaction,"Meadows 9, Meadows",Villa,7450000.0,2023,3683,6959,4 Bed,False,False,G+1,,True,Emaar Properties,,nan
2022-11-10,Secondary Transaction,"Meadows 3, Meadows",Villa,8500000.0,1728,4918,7473,5 Bed,False,False,G+1,,True,Emaar Properties,,nan
2022-11-10,Secondary Transaction,"Meadows 2, Meadows",Villa,6750000.0,1688,3998,7646,5 Bed,False,False,G+1,,True,Emaar Properties,,nan
2022-11-10,Secondary Transaction,"Meadows 7, Meadows",Villa,6000000.0,1439,4169,6575,4 Bed,False,False,G+1,,True,Emaar Properties,,nan
2022-10-10,Secondary Transaction,"Meadows 9, Meadows",Villa,5200000.0,1538,3380,10967,3 Bed,False,False,G+1,,True,Emaar Properties,,nan
2022-06-10,Secondary Transaction,"Meadows 6, Meadows",Villa,6550000.0,1721,3805,6225,5 Bed,False,False,G+1,,True,Emaar Properties,,nan
2022-05-10,Secondary Transaction,"Meadows 4, Meadows",Villa,6400000.0,1301,4918,6759,6 Bed,False,False,G+1,,True,Emaar Properties,,nan
2022-03-10,Secondary Transaction,"Meadows 1, Meadows",Villa,4250000.0,1189,3575,6641,4 Bed,False,False,G+1,,True,Emaar Properties,Partial Sale,nan
2022-09-30,Secondary Transaction,"Meadows 1, Meadows",Villa,4900000.0,1435,3415,5677,3 Bed,False,False,G+1,,True,Emaar Properties,,nan
2022-09-28,Secondary Transaction,"Meadows 7, Meadows",Villa,1300000.0,203,6419,10532,5 Bed,False,False,G+1,,True,Emaar Properties,,nan
2022-09-22,Secondary Transaction,"Meadows 9, Meadows",Villa,6000000.0,1576,3806,7950,5 Bed,False,False,G+1,,True,Emaar Properties,,nan
2022-09-21,Secondary Transaction,"Meadows 9, Meadows",Villa,6900000.0,1928,3579,5937,4 Bed,False,False,G+1,,True,Emaar Properties,,nan
2022-09-19,Secondary Transaction,"Meadows 2, Meadows",Villa,6700000.0,1361,4924,11713,6 Bed,False,False,G+1,,True,Emaar Properties,,nan
2022-09-09,Secondary Transaction,"Meadows 2, Meadows",Villa,5950000.0,1499,3970,6386,5 Bed,False,False,G+1,,True,Emaar Properties,,nan
2022-09-09,Secondary Transaction,"Meadows 8, Meadows",Villa,11300000.0,2295,4924,6525,6 Bed,False,False,G+1,,True,Emaar Properties,,nan
2022-06-09,Secondary Transaction,"Meadows 9, Meadows",Villa,800000.0,224,3579,5812,4 Bed,False,False,G+1,,True,Emaar Properties,,nan
2022-06-09,Secondary Transaction,"Meadows 9, Meadows",Villa,7800000.0,1928,4045,8987,4 Bed,False,False,G+1,,True,Emaar Properties,,nan
2022-01-09,Secondary Transaction,"Meadows 9, Meadows",Villa,8000000.0,1978,4045,6611,4 Bed,False,False,G+1,,True,Emaar Properties,,nan
2022-01-09,Secondary Transaction,"Meadows 9, Meadows",Villa,5250000.0,1553,3380,6508,3 Bed,False,False,G+1,,True,Emaar Properties,,nan
2022-08-30,Secondary Transaction,Meadows,Villa,4500000.0,1305,3447,5674,4 Bed,False,False,G+1,,True,Emaar Properties,,nan
2022-08-25,Secondary Transaction,Meadows,Villa,6350000.0,1621,3918,5813,4 Bed,False,False,G+1,,True,Emaar Properties,,nan
